title,rank,date,artist,url,region,chart,trend,streams
All I Want for Christmas Is You,12,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_UP,316125
All I Want for Christmas Is You,5,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_UP,3564975
All I Want for Christmas Is You,26,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,5676
All I Want for Christmas Is You,36,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Romania,top200,MOVE_UP,3655
All I Want for Christmas Is You,85,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_UP,6832
All I Want for Christmas Is You,193,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,MOVE_DOWN,3317
All I Want for Christmas Is You,109,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,top200,MOVE_UP,1630
All I Want for Christmas Is You,11,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,10800
All I Want for Christmas Is You,110,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_UP,9655
All I Want for Christmas Is You,34,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,MOVE_UP,3185
All I Want for Christmas Is You,10,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,MOVE_UP,109509
All I Want for Christmas Is You,28,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,SAME_POSITION,14764
All I Want for Christmas Is You,106,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Arab Emirates,top200,NEW_ENTRY,1019
All I Want for Christmas Is You,20,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_UP,206443
All I Want for Christmas Is You,3,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,SAME_POSITION,14453
All I Want for Christmas Is You,5,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_UP,5693
All I Want for Christmas Is You,122,2019-12-17,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,MOVE_UP,1426
All I Want for Christmas Is You,14,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,666489
All I Want for Christmas Is You,140,2019-11-28,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Vietnam,top200,MOVE_UP,2783
All I Want for Christmas Is You,54,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_UP,62621
All I Want for Christmas Is You,10,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,MOVE_UP,22626
All I Want for Christmas Is You,41,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_UP,16909
All I Want for Christmas Is You,37,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,top200,MOVE_UP,1284
All I Want for Christmas Is You,15,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_UP,111539
All I Want for Christmas Is You,180,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,MOVE_UP,3238
All I Want for Christmas Is You,29,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,MOVE_UP,8878
All I Want for Christmas Is You,196,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,top200,NEW_ENTRY,30329
All I Want for Christmas Is You,5,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,SAME_POSITION,44115
All I Want for Christmas Is You,37,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_UP,121591
All I Want for Christmas Is You,25,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,MOVE_UP,47289
All I Want for Christmas Is You,6,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,MOVE_UP,3257
All I Want for Christmas Is You,12,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,SAME_POSITION,3241
All I Want for Christmas Is You,52,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_UP,15760
All I Want for Christmas Is You,199,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Mexico,top200,NEW_ENTRY,76568
All I Want for Christmas Is You,7,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_UP,163624
All I Want for Christmas Is You,3,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_UP,72448
All I Want for Christmas Is You,186,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,top200,MOVE_DOWN,1601
All I Want for Christmas Is You,33,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,top200,MOVE_UP,1753
All I Want for Christmas Is You,23,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_UP,26164
All I Want for Christmas Is You,25,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_DOWN,270216
All I Want for Christmas Is You,6,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_UP,32643
All I Want for Christmas Is You,1,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,SAME_POSITION,93488
All I Want for Christmas Is You,96,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,top200,MOVE_DOWN,2550
All I Want for Christmas Is You,71,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_UP,56588
All I Want for Christmas Is You,19,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_UP,2460694
All I Want for Christmas Is You,52,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,4005
All I Want for Christmas Is You,2,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,MOVE_UP,97186
All I Want for Christmas Is You,176,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,top200,NEW_ENTRY,1239
All I Want for Christmas Is You,37,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,SAME_POSITION,13538
All I Want for Christmas Is You,24,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Romania,top200,MOVE_DOWN,4932
All I Want for Christmas Is You,78,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,4391
All I Want for Christmas Is You,23,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_DOWN,8531
All I Want for Christmas Is You,12,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_DOWN,4709
All I Want for Christmas Is You,18,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_UP,30777
All I Want for Christmas Is You,22,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_UP,21057
All I Want for Christmas Is You,25,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,MOVE_DOWN,7035
All I Want for Christmas Is You,197,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,NEW_ENTRY,45883
All I Want for Christmas Is You,83,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,MOVE_UP,19847
All I Want for Christmas Is You,30,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,MOVE_UP,1630
All I Want for Christmas Is You,30,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_UP,1920
All I Want for Christmas Is You,76,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,South Africa,top200,SAME_POSITION,2684
All I Want for Christmas Is You,61,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,top200,MOVE_UP,73503
All I Want for Christmas Is You,146,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_UP,7754
All I Want for Christmas Is You,27,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_DOWN,100891
All I Want for Christmas Is You,5,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,MOVE_UP,129597
All I Want for Christmas Is You,3,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,MOVE_UP,28309
All I Want for Christmas Is You,54,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_UP,13617
All I Want for Christmas Is You,6,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_UP,83348
All I Want for Christmas Is You,106,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Taiwan,top200,MOVE_UP,9446
All I Want for Christmas Is You,79,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,top200,MOVE_UP,10683
All I Want for Christmas Is You,145,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_UP,31180
All I Want for Christmas Is You,39,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Romania,top200,MOVE_DOWN,3913
All I Want for Christmas Is You,67,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,MOVE_DOWN,33570
All I Want for Christmas Is You,81,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_UP,8067
All I Want for Christmas Is You,31,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Arab Emirates,top200,MOVE_UP,2159
All I Want for Christmas Is You,3,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,SAME_POSITION,431298
All I Want for Christmas Is You,10,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,961685
All I Want for Christmas Is You,39,2019-12-17,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Vietnam,top200,MOVE_UP,6747
All I Want for Christmas Is You,11,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_UP,157304
All I Want for Christmas Is You,3,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,SAME_POSITION,31181
All I Want for Christmas Is You,174,2019-12-18,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Austria,top200,MOVE_UP,5452
All I Want for Christmas Is You,4,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_UP,37980
All I Want for Christmas Is You,14,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Bulgaria,top200,MOVE_UP,2135
All I Want for Christmas Is You,3,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_UP,178574
All I Want for Christmas Is You,181,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Colombia,top200,MOVE_DOWN,8611
All I Want for Christmas Is You,120,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,MOVE_UP,4237
All I Want for Christmas Is You,3,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,SAME_POSITION,19311
All I Want for Christmas Is You,2,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,SAME_POSITION,58269
All I Want for Christmas Is You,139,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Dominican Republic,top200,MOVE_DOWN,2080
All I Want for Christmas Is You,161,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ecuador,top200,MOVE_UP,5257
All I Want for Christmas Is You,185,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,El Salvador,top200,MOVE_UP,1646
All I Want for Christmas Is You,10,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,top200,MOVE_UP,2654
All I Want for Christmas Is You,8,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_UP,33753
All I Want for Christmas Is You,60,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,top200,MOVE_DOWN,83714
All I Want for Christmas Is You,11,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_UP,348009
All I Want for Christmas Is You,4,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_UP,3810948
All I Want for Christmas Is You,78,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_UP,10959
All I Want for Christmas Is You,24,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,5983
All I Want for Christmas Is You,168,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Guatemala,top200,MOVE_UP,3475
All I Want for Christmas Is You,103,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Honduras,top200,MOVE_UP,1680
All I Want for Christmas Is You,11,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,SAME_POSITION,10789
All I Want for Christmas Is You,33,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,MOVE_UP,3480
All I Want for Christmas Is You,4,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,MOVE_UP,167403
All I Want for Christmas Is You,2,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_UP,15593
All I Want for Christmas Is You,5,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,SAME_POSITION,5871
All I Want for Christmas Is You,121,2019-12-18,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,MOVE_UP,1492
All I Want for Christmas Is You,30,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,MOVE_DOWN,18171
All I Want for Christmas Is You,8,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,MOVE_UP,787506
All I Want for Christmas Is You,75,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Arab Emirates,top200,MOVE_UP,1101
All I Want for Christmas Is You,13,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_UP,260132
All I Want for Christmas Is You,140,2019-11-29,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Vietnam,top200,SAME_POSITION,2766
All I Want for Christmas Is You,24,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Australia,top200,MOVE_UP,105850
All I Want for Christmas Is You,5,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Austria,top200,MOVE_UP,32525
All I Want for Christmas Is You,25,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Belgium,top200,MOVE_UP,24376
All I Want for Christmas Is You,6,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Canada,top200,MOVE_UP,158637
All I Want for Christmas Is You,151,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Costa Rica,top200,MOVE_UP,3563
All I Want for Christmas Is You,3,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Czech Republic,top200,MOVE_UP,12724
All I Want for Christmas Is You,1,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Denmark,top200,MOVE_UP,99474
All I Want for Christmas Is You,13,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Estonia,top200,MOVE_UP,2715
All I Want for Christmas Is You,9,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Finland,top200,MOVE_UP,36766
All I Want for Christmas Is You,192,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Indonesia,top200,MOVE_UP,30208
All I Want for Christmas Is You,3,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_UP,47513
All I Want for Christmas Is You,31,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_UP,132408
All I Want for Christmas Is You,25,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,SAME_POSITION,47644
All I Want for Christmas Is You,5,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,MOVE_UP,3401
All I Want for Christmas Is You,11,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_UP,3459
All I Want for Christmas Is You,40,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_UP,18627
All I Want for Christmas Is You,167,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Mexico,top200,MOVE_UP,83381
All I Want for Christmas Is You,4,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_UP,179974
All I Want for Christmas Is You,4,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_UP,35017
All I Want for Christmas Is You,1,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,SAME_POSITION,97240
All I Want for Christmas Is You,135,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,France,top200,NEW_ENTRY,59564
All I Want for Christmas Is You,10,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Germany,top200,MOVE_UP,384304
All I Want for Christmas Is You,11,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Global,top200,MOVE_UP,3102423
All I Want for Christmas Is You,102,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,top200,MOVE_DOWN,2343
All I Want for Christmas Is You,25,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Greece,top200,MOVE_UP,6000
All I Want for Christmas Is You,38,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_UP,98194
All I Want for Christmas Is You,2,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,SAME_POSITION,100239
All I Want for Christmas Is You,22,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Romania,top200,MOVE_UP,5420
All I Want for Christmas Is You,36,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Portugal,top200,MOVE_UP,15635
All I Want for Christmas Is You,54,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hong Kong,top200,MOVE_UP,4974
All I Want for Christmas Is You,13,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Hungary,top200,MOVE_UP,10057
All I Want for Christmas Is You,20,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Singapore,top200,MOVE_UP,22596
All I Want for Christmas Is You,25,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Slovakia,top200,SAME_POSITION,7326
All I Want for Christmas Is You,67,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,South Africa,top200,MOVE_UP,2962
All I Want for Christmas Is You,55,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Spain,top200,MOVE_UP,79047
All I Want for Christmas Is You,8,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Iceland,top200,MOVE_UP,5942
All I Want for Christmas Is You,128,2019-11-30,Michael Bublé,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ,Iceland,top200,NEW_ENTRY,1310
All I Want for Christmas Is You,13,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Ireland,top200,MOVE_UP,38315
All I Want for Christmas Is You,112,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Italy,top200,MOVE_UP,68204
All I Want for Christmas Is You,63,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Japan,top200,MOVE_UP,23483
All I Want for Christmas Is You,15,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Lithuania,top200,MOVE_UP,2781
All I Want for Christmas Is You,10,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Latvia,top200,MOVE_UP,2785
All I Want for Christmas Is You,114,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Malaysia,top200,MOVE_UP,8070
All I Want for Christmas Is You,17,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Netherlands,top200,MOVE_UP,110380
All I Want for Christmas Is You,24,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,New Zealand,top200,MOVE_UP,22156
All I Want for Christmas Is You,1,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Norway,top200,MOVE_UP,111716
All I Want for Christmas Is You,3,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Switzerland,top200,SAME_POSITION,32001
All I Want for Christmas Is You,182,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Panama,top200,NEW_ENTRY,1617
All I Want for Christmas Is You,101,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Taiwan,top200,MOVE_UP,9753
All I Want for Christmas Is You,64,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Thailand,top200,MOVE_UP,11748
All I Want for Christmas Is You,116,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Philippines,top200,MOVE_UP,34857
All I Want for Christmas Is You,39,2019-11-30,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Poland,top200,MOVE_UP,45147
All I Want for Christmas Is You,2,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Sweden,top200,MOVE_UP,147216
All I Want for Christmas Is You,27,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Arab Emirates,top200,MOVE_UP,2373
All I Want for Christmas Is You,2,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United Kingdom,top200,MOVE_UP,466678
All I Want for Christmas Is You,10,2019-12-18,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,United States,top200,SAME_POSITION,979352
